Id,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,SalePrice
1240,3,1,0,1,0,4,0,23,2,2,0,2,8,2006,2006,3,0,12,13,2,4,2,2,3,0,2,428,5,1476,1,0,1,4,1484,0,1484,2,0,6,6,1,2006.0,1,2,472,4,4,2,8,4,265900
1241,3,1,3,3,0,4,0,5,2,2,0,5,7,2003,2003,1,0,12,13,2,4,2,2,3,3,2,550,5,884,1,0,1,4,884,884,1768,2,2,8,6,1,2003.0,1,2,543,4,4,2,8,4,224900
1242,3,1,3,3,0,4,0,21,2,2,0,2,7,2007,2007,3,0,12,13,2,4,2,2,3,0,5,0,5,1689,1,0,1,4,1689,0,1689,2,2,7,6,1,2007.0,1,3,954,4,4,2,6,5,248328
1243,3,1,3,3,0,4,0,14,2,2,0,6,7,1974,1974,1,0,9,10,3,4,1,2,3,1,2,885,3,1053,1,4,1,4,1173,0,1173,2,2,6,6,1,1974.0,1,2,528,4,4,2,8,3,170000
1245,3,1,0,1,0,0,1,6,2,2,0,5,8,1929,1950,1,0,3,12,3,4,2,2,3,3,5,0,5,792,1,1,1,4,792,725,1517,1,2,7,6,5,1931.0,2,2,400,4,4,2,8,4,230000
1246,3,1,3,3,0,4,0,14,2,2,0,7,6,1984,2003,3,0,12,13,3,4,1,2,3,3,5,0,5,585,1,0,1,4,1140,728,1868,3,3,7,6,3,1984.0,0,2,477,4,4,2,8,0,178000
1247,1,1,3,3,0,4,0,21,2,2,0,5,7,2005,2006,1,0,12,13,2,4,2,2,3,3,5,0,5,756,1,0,1,4,756,797,1553,2,2,6,6,1,2005.0,1,2,615,4,4,2,6,5,186500
1248,3,1,0,3,0,4,0,11,2,2,0,7,6,1976,1976,1,0,6,6,3,4,1,3,3,0,2,539,5,1012,1,4,1,4,1034,0,1034,1,3,6,6,1,1976.0,2,3,888,4,4,2,8,4,169900
1249,4,1,3,3,0,4,0,17,2,2,0,4,6,1917,1950,1,0,0,0,3,4,0,2,3,3,4,319,5,735,4,1,0,4,1134,924,2058,1,3,8,6,5,1950.0,2,2,396,1,1,1,8,4,129500
1250,3,1,3,3,0,4,0,12,2,2,0,2,5,1950,1950,1,0,8,8,3,4,1,3,3,3,1,534,4,876,1,4,1,4,988,0,988,1,3,6,6,1,1950.0,2,1,276,4,4,2,8,4,119000
1251,3,1,3,3,0,0,0,12,2,2,0,2,7,1968,1968,3,0,3,3,2,4,1,3,3,3,0,1065,5,2110,1,0,1,4,2110,0,2110,2,0,8,6,1,1968.0,0,2,522,4,4,2,8,4,244000
1252,3,1,0,3,0,0,0,16,2,2,4,2,7,2003,2003,1,0,12,15,2,4,2,2,3,3,5,0,5,1405,1,0,1,4,1405,0,1405,2,2,6,6,1,2003.0,1,2,478,4,4,2,8,4,171750
1253,3,1,3,3,0,4,0,11,2,2,0,2,5,1968,1968,1,0,6,6,3,4,1,3,3,3,1,510,5,864,1,4,1,4,874,0,874,1,3,5,6,1,1968.0,1,1,288,4,4,2,8,4,130000
1254,3,1,0,3,0,4,0,24,2,2,0,5,7,1974,2003,1,0,13,14,2,4,1,3,3,1,3,125,0,1192,1,4,1,4,1516,651,2167,2,2,9,6,1,1974.0,1,2,518,4,4,2,8,4,294000
1255,3,1,3,3,0,4,0,7,2,2,0,5,7,2003,2004,1,0,12,13,2,4,2,2,3,3,5,0,5,746,1,0,1,4,760,896,1656,2,2,7,6,3,2003.0,0,2,397,4,4,2,8,4,165400
1256,4,1,3,3,0,4,0,3,2,2,0,0,6,1931,1950,1,0,13,14,3,4,0,3,0,3,3,425,5,884,1,4,1,0,959,408,1367,1,3,6,6,5,1978.0,2,1,560,4,4,2,8,4,127500
1257,3,1,0,3,0,0,0,15,2,2,0,2,8,1994,1994,3,0,6,6,2,4,2,2,3,1,2,1314,5,1986,1,0,1,4,1987,0,1987,2,2,7,6,1,1994.0,0,2,691,4,4,2,8,4,301500
1258,3,1,3,3,0,0,0,7,1,2,0,2,5,1922,1950,1,0,13,14,3,4,2,1,3,3,5,0,5,864,1,0,1,4,864,0,864,1,3,4,6,1,1978.5061638868744,2,0,0,4,4,2,8,4,99900
1259,3,1,0,3,0,4,0,8,2,2,0,7,7,2005,2005,1,0,12,13,2,4,2,2,3,1,2,655,5,856,1,0,1,4,1166,0,1166,2,2,5,6,1,2005.0,0,2,400,4,4,2,8,4,190000
1260,3,1,3,3,0,2,0,12,2,2,0,2,6,1969,1969,1,0,6,6,3,4,1,2,3,3,0,602,3,1054,1,2,1,4,1054,0,1054,1,3,6,6,1,1969.0,2,2,460,4,4,2,8,4,151000
1261,3,1,2,3,0,1,0,8,6,2,0,5,6,1999,1999,1,0,12,13,3,4,2,2,3,3,5,0,5,841,1,0,1,4,892,783,1675,2,3,7,6,3,1999.0,0,2,502,4,4,2,8,4,181000
1262,3,1,3,3,0,4,0,12,2,2,0,2,5,1956,1956,3,0,8,8,3,4,1,3,3,3,4,504,5,1050,1,2,1,4,1050,0,1050,1,3,5,6,1,1956.0,2,1,338,4,4,2,8,4,128900
1263,3,1,3,3,0,4,0,4,2,2,0,0,4,1957,1989,1,0,13,14,3,4,1,3,3,0,5,0,5,1104,1,0,1,0,1104,684,1788,1,3,8,3,1,1957.0,2,1,304,4,4,2,8,4,161500
1264,3,1,3,3,0,4,0,3,2,2,0,5,6,1919,1950,2,0,13,14,3,4,2,3,3,3,5,0,5,764,1,0,1,0,1060,764,1824,1,3,8,6,5,1940.0,2,2,520,4,4,0,8,4,180500
1265,2,1,3,3,0,4,0,12,2,2,4,2,6,1998,1999,1,0,8,8,2,4,2,2,3,3,2,266,5,1405,1,0,1,4,1337,0,1337,2,2,5,6,1,1998.0,0,2,511,4,4,2,0,0,181000
1266,1,1,3,3,0,3,0,21,2,2,4,5,7,1999,1999,3,0,8,8,2,4,2,2,3,3,2,450,5,691,1,0,1,4,713,739,1452,2,2,6,6,5,1999.0,2,2,506,4,4,2,8,4,183900
1267,4,1,0,0,0,4,0,17,1,2,1,4,7,1910,1950,3,0,13,14,1,4,1,3,3,3,5,0,5,925,1,4,0,1,964,925,1889,1,3,9,6,5,1960.0,2,1,308,4,4,0,8,4,122000
1268,3,1,0,1,0,4,0,23,2,2,0,2,9,2008,2009,3,0,11,5,0,4,2,0,3,1,5,0,5,2002,1,0,1,4,2018,0,2018,2,0,10,6,1,2009.0,0,3,746,4,4,2,8,4,378500
1270,3,1,3,3,0,4,0,12,1,2,0,0,5,1958,1958,1,0,8,8,3,4,1,3,3,3,1,460,5,874,2,4,1,0,874,650,1524,1,3,7,6,1,1958.0,2,1,315,4,4,2,8,4,144000
1271,3,1,3,2,0,4,2,4,2,2,0,2,7,1979,1979,5,5,9,10,2,4,2,2,3,1,2,1258,5,1332,1,4,1,4,1332,192,1524,0,2,4,6,1,1979.0,0,2,586,4,4,2,8,4,260000
1272,3,1,0,3,0,4,0,14,4,2,0,2,6,1968,1968,3,0,3,3,3,4,1,3,3,3,5,0,5,1489,1,2,1,4,1489,0,1489,2,2,7,6,1,1968.0,1,2,462,4,4,2,8,4,185750
1273,3,1,0,3,0,1,0,19,2,2,0,2,5,1965,1965,3,0,6,10,3,4,1,3,3,3,1,560,3,935,1,4,1,4,935,0,935,1,3,5,6,1,1965.0,2,1,288,4,4,2,8,4,137000
1274,3,1,0,3,0,0,0,7,2,2,0,7,6,1959,2006,1,0,9,10,3,4,1,3,3,0,0,719,5,1019,1,2,1,4,1357,0,1357,1,0,5,6,2,1959.0,1,1,312,4,4,2,8,4,177000
1275,3,1,3,3,0,0,0,6,2,2,0,0,5,1910,2003,1,0,13,15,3,4,2,3,3,3,5,0,5,661,1,0,1,4,661,589,1250,2,3,8,6,5,1985.0,2,2,552,4,4,2,8,4,139000
1276,3,1,3,3,0,0,0,12,1,2,2,5,5,1948,1950,1,3,0,0,3,4,1,3,3,3,4,220,5,928,1,2,1,0,928,992,1920,2,3,10,6,5,1948.0,2,2,400,4,1,2,8,4,137000
1277,3,1,0,3,0,1,0,14,2,2,0,5,6,1972,1972,1,0,6,10,3,4,1,3,1,3,1,593,5,723,1,4,1,4,735,660,1395,1,3,6,6,1,1972.0,2,2,497,4,4,2,8,4,162000
1278,3,1,0,3,0,1,0,14,2,2,0,7,6,1967,1976,1,0,6,6,3,4,1,2,3,0,0,528,5,1680,1,1,1,4,1724,0,1724,1,3,7,6,1,1967.0,1,2,480,4,4,2,8,4,197900
1279,3,1,3,3,0,4,0,5,2,2,0,5,8,2002,2002,1,0,12,13,2,4,2,2,3,3,2,804,5,1128,1,0,1,4,1128,903,2031,2,2,7,6,1,2002.0,1,2,577,4,4,2,8,4,237000
1280,0,1,3,3,0,4,0,9,2,2,0,0,4,1920,1950,1,0,8,8,3,2,1,3,3,3,5,0,5,698,1,4,1,0,698,430,1128,1,3,6,6,5,1980.0,1,2,528,4,4,2,0,0,68400
1281,3,1,0,3,0,4,0,5,2,2,0,2,7,2002,2002,1,0,12,13,2,4,2,2,3,3,2,788,5,1573,1,0,1,4,1573,0,1573,2,2,6,6,1,2002.0,1,2,544,4,4,2,8,4,227000
1282,3,1,0,3,0,1,0,23,2,2,0,2,7,1990,1990,3,0,6,6,3,4,1,2,3,3,0,1053,5,1309,1,4,1,4,1339,0,1339,2,3,6,6,1,1990.0,0,2,484,2,2,2,8,4,180000
1283,3,1,0,3,0,4,0,5,2,2,0,2,5,1977,2008,1,0,6,6,3,4,1,2,3,2,3,532,4,1040,1,4,1,4,1040,0,1040,2,2,5,6,5,1977.0,2,2,484,4,4,2,8,4,150500
1284,3,1,3,2,0,0,0,11,2,2,2,5,6,1971,1971,4,0,8,15,3,4,1,3,3,0,5,0,5,912,1,4,1,4,912,912,1824,2,3,8,6,1,1978.5061638868744,2,0,0,4,4,2,8,4,139000
1285,3,1,3,3,0,4,0,18,1,2,0,0,6,1919,1990,1,0,13,15,3,4,2,3,3,3,5,0,5,804,1,0,1,4,1699,748,2447,2,2,10,3,5,1969.0,2,1,336,4,4,2,8,4,169000
1286,4,1,3,3,0,4,0,3,2,2,0,0,6,1939,1950,1,0,8,8,3,1,1,3,3,3,5,0,5,780,1,0,1,1,825,587,1412,1,3,6,6,5,1939.0,2,1,280,4,4,2,8,4,132500
1287,3,1,3,3,0,4,0,14,1,2,0,2,6,1963,1963,3,0,6,6,3,4,1,3,3,3,0,569,4,1328,1,4,1,4,1328,0,1328,1,3,6,6,1,1963.0,2,2,528,4,4,2,8,4,143000
1288,3,1,0,2,0,4,1,4,2,2,0,2,5,1964,1964,1,0,13,14,3,2,1,3,3,0,4,812,5,1624,1,1,1,4,1582,0,1582,2,3,7,6,1,1964.0,2,2,390,4,4,0,8,4,190000
1289,3,1,0,3,0,4,0,22,2,2,4,2,8,2000,2000,1,0,5,5,2,4,2,2,3,3,2,1158,5,1501,1,0,1,4,1659,0,1659,2,0,5,6,1,2000.0,0,2,499,4,4,2,8,4,278000
1290,3,1,0,3,0,4,0,16,2,2,0,5,8,2006,2006,1,0,12,13,2,4,2,2,3,2,5,0,5,1085,1,0,1,4,1120,850,1970,2,0,8,6,3,2006.0,0,3,753,4,4,2,6,5,281000
1291,3,1,0,3,0,0,0,12,2,2,0,7,5,1964,1964,3,0,13,6,3,4,2,3,3,0,2,1014,5,1152,1,4,1,4,1152,0,1152,1,3,6,6,1,1964.0,1,2,484,4,4,2,8,4,180500
1292,4,1,3,3,0,4,0,2,2,2,3,5,5,1972,1972,1,0,5,5,3,4,1,3,3,3,0,231,5,630,1,4,1,4,630,672,1302,2,3,6,6,5,1972.0,2,1,264,4,4,2,8,4,119500
1293,4,1,3,3,0,0,0,17,2,2,0,5,5,1892,1965,1,0,13,14,3,4,4,3,3,3,5,0,5,994,1,4,0,4,1378,994,2372,2,3,11,3,1,1985.0,1,1,432,4,4,2,8,4,107500
1294,3,1,3,3,0,4,0,14,2,2,0,5,7,1976,1976,1,0,6,6,3,4,2,2,3,3,2,194,5,832,1,4,1,4,832,832,1664,2,3,8,6,1,1976.0,1,2,528,4,4,2,8,4,162900
1295,3,1,3,3,0,4,0,7,2,2,0,2,5,1955,1990,3,0,14,10,3,4,1,3,3,3,4,167,5,864,1,4,1,4,864,0,864,1,3,5,6,5,1957.0,2,2,572,4,4,0,8,4,115000
1296,3,1,3,3,0,4,0,12,1,2,0,2,5,1968,1968,3,0,6,6,3,4,1,3,3,0,1,1016,5,1052,1,2,1,4,1052,0,1052,1,3,5,6,1,1968.0,1,1,288,4,4,2,8,4,138500
1297,3,1,3,3,0,4,0,12,2,2,0,2,5,1963,1963,3,0,8,8,3,2,1,3,3,2,0,776,5,1120,1,2,1,4,1128,0,1128,2,3,6,6,1,1963.0,1,2,525,4,4,2,8,4,155000
1298,4,1,3,3,0,4,0,7,2,2,4,6,6,2005,2006,1,0,12,13,3,4,2,2,3,1,2,547,5,547,1,2,1,4,1072,0,1072,2,3,5,6,2,2005.0,0,2,525,4,4,2,6,5,140000
1300,3,1,3,3,0,4,0,12,2,2,0,2,5,1959,1994,3,0,3,3,3,4,1,3,3,3,3,340,4,1246,1,0,1,4,1246,0,1246,1,2,6,6,1,1959.0,1,1,305,4,4,2,8,4,154000
1301,3,1,0,3,0,1,0,8,2,2,0,5,7,1999,1999,1,0,12,13,2,4,2,2,3,3,2,694,5,978,1,0,1,4,1005,978,1983,2,2,9,6,1,1999.0,0,2,490,4,4,2,8,4,225000
1302,3,1,0,0,0,4,0,6,2,2,0,5,6,1942,1950,1,0,13,14,3,4,1,3,3,3,1,547,5,771,1,1,1,4,753,741,1494,1,2,7,6,1,1942.0,2,1,213,4,4,1,8,4,177500
1303,3,1,3,3,0,4,0,15,2,2,0,5,8,1994,1994,3,0,12,13,2,4,2,2,3,3,2,740,5,1165,1,0,1,4,1203,1323,2526,2,2,8,6,1,1994.0,1,3,844,4,4,2,8,4,290000
1304,3,1,3,3,0,4,0,21,2,2,0,2,7,2005,2005,1,0,12,13,2,4,2,2,3,0,5,0,5,1616,1,0,1,4,1616,0,1616,2,2,7,6,1,2005.0,1,3,834,4,4,2,8,4,232000
1305,4,1,3,3,0,4,0,7,2,2,4,5,7,2004,2004,1,0,12,13,2,4,2,2,3,3,5,0,5,976,1,0,1,4,976,732,1708,2,2,7,0,5,2004.0,2,2,380,4,4,2,8,4,130000
1306,3,1,0,3,0,0,0,16,2,2,0,2,9,2006,2007,3,0,12,13,2,4,2,0,3,3,2,1572,5,1652,1,0,1,4,1652,0,1652,2,0,6,6,1,2006.0,0,2,840,4,4,2,8,4,325000
1307,3,1,0,3,0,4,0,16,2,2,4,2,7,2005,2006,1,0,12,13,2,4,2,2,3,3,5,0,5,1368,1,0,1,4,1368,0,1368,2,2,6,6,1,2005.0,1,2,474,4,4,2,6,5,202500
1308,3,1,3,3,0,4,0,5,2,2,0,2,5,1994,1995,1,0,12,13,3,2,2,2,1,3,0,746,5,990,1,0,1,4,990,0,990,1,3,5,6,5,2000.0,2,2,480,4,4,2,8,4,138000
1309,4,1,3,3,0,4,0,17,2,2,0,2,5,1948,2005,1,0,8,8,3,4,1,3,3,3,2,144,0,924,1,0,1,4,1122,0,1122,1,2,6,6,1,1948.0,2,2,528,4,4,2,8,4,147000
1310,3,1,3,3,0,4,0,20,2,2,0,2,6,1991,1991,1,0,6,6,3,4,1,2,3,3,2,1200,5,1278,1,2,1,4,1294,0,1294,2,2,6,6,1,1991.0,1,2,496,4,4,2,8,4,179200
1311,3,1,3,3,0,4,0,6,3,2,0,2,7,1959,2002,1,0,3,6,2,2,2,2,3,0,2,1406,5,1902,1,4,1,4,1902,0,1902,2,0,7,6,1,1959.0,0,2,567,4,4,2,8,4,335000
1312,3,1,3,3,0,4,0,5,2,2,0,2,7,2005,2007,1,0,12,13,2,4,2,2,3,3,2,925,5,1274,1,0,1,4,1274,0,1274,2,2,6,6,1,2005.0,1,2,508,4,4,2,6,5,203000
1313,3,1,0,3,0,4,0,15,2,2,0,5,8,1990,1990,1,0,13,14,2,4,2,0,3,3,2,482,5,1453,1,0,1,4,1453,1357,2810,2,2,9,6,1,1990.0,1,2,750,2,2,2,8,4,302000
1314,3,1,0,3,0,0,0,15,2,2,0,5,9,1999,1999,1,0,12,13,2,4,2,2,3,3,5,0,5,1393,1,0,1,4,1422,1177,2599,2,2,10,6,3,1999.0,0,3,779,4,4,2,8,4,333168
1315,3,1,3,3,0,4,0,7,2,2,0,2,4,1954,1954,3,0,13,14,3,4,1,3,3,3,4,732,5,948,1,0,1,4,948,0,948,1,3,5,6,5,1956.0,2,1,280,4,4,2,8,4,119000
1316,3,1,3,3,0,4,0,12,2,2,0,5,6,1969,1969,1,0,6,6,3,4,1,1,3,2,0,500,3,952,1,4,1,4,1092,1020,2112,2,3,9,6,1,1969.0,2,2,576,4,4,2,8,4,206900
1317,3,1,0,3,0,4,0,5,2,2,0,2,8,2008,2008,1,0,12,13,2,4,2,0,3,1,5,0,5,1622,1,0,1,4,1630,0,1630,2,0,8,6,1,2008.0,1,3,860,4,4,2,8,4,295493
1318,1,1,3,3,0,0,0,21,2,2,4,2,7,2006,2007,1,0,12,13,2,4,2,0,1,3,5,0,5,1352,1,0,1,4,1352,0,1352,2,2,5,6,1,2006.0,1,2,466,4,4,2,6,5,208900
1319,3,1,1,3,0,1,0,5,2,2,0,2,8,2001,2002,3,0,12,13,2,4,2,2,3,1,5,0,5,1753,1,0,1,4,1787,0,1787,2,2,7,6,1,2001.0,1,3,748,4,4,2,8,4,275000
1320,3,1,3,0,0,4,0,7,2,2,0,2,4,1954,1954,3,0,13,14,3,4,2,3,3,3,0,492,5,864,1,0,1,4,948,0,948,1,3,5,6,1,1954.0,2,1,248,4,4,2,8,4,111000
1321,3,1,3,3,0,4,0,12,2,2,0,2,6,1957,1957,3,0,3,3,3,4,1,3,3,3,0,189,4,1478,1,2,1,4,1478,0,1478,1,3,6,6,1,1957.0,1,2,442,4,4,2,8,4,156500
1322,3,1,0,3,0,0,0,3,1,2,0,2,3,1949,1950,3,0,12,13,3,4,1,3,3,3,5,0,5,0,0,4,0,4,720,0,720,1,3,4,6,5,1955.0,2,1,287,4,1,2,8,4,72500
1323,3,1,0,3,0,4,0,15,2,2,0,5,7,1992,1992,1,0,6,6,2,4,2,2,3,3,2,674,5,750,1,0,1,4,1061,862,1923,2,2,8,6,1,1992.0,1,2,564,4,4,2,8,4,190000
1324,3,1,3,1,0,4,0,3,2,2,0,2,4,1940,1950,3,0,12,13,1,4,1,3,3,3,3,280,5,420,1,2,1,4,708,0,708,1,1,5,6,1,1978.5061638868744,2,0,0,4,4,2,8,4,82500
1325,3,1,3,3,0,4,0,21,2,2,0,2,8,2006,2007,1,0,12,13,2,4,2,0,3,0,5,0,5,1795,1,0,1,4,1795,0,1795,2,2,7,6,1,2007.0,1,3,895,4,4,2,6,5,147000
1326,4,1,3,3,0,4,0,9,2,2,0,2,4,1922,1950,1,0,0,0,3,4,0,3,0,3,5,0,5,796,1,1,0,4,796,0,796,1,3,5,6,1,1978.5061638868744,2,0,0,4,4,0,8,4,55000
1327,2,1,3,0,0,4,1,7,2,2,0,2,3,1931,2006,1,0,8,8,3,4,0,3,3,3,4,544,5,544,1,0,1,4,774,0,774,1,2,6,6,1,1978.5061638868744,2,0,0,4,4,2,8,4,79000
1328,3,1,3,3,0,4,0,11,2,2,0,2,5,1982,2008,1,0,12,13,2,2,1,3,3,3,0,641,5,816,1,0,1,4,816,0,816,1,2,5,6,1,1982.0,2,1,264,4,4,2,8,4,130500
1329,4,1,3,3,0,0,0,17,2,2,0,0,6,1920,1950,1,0,3,14,2,2,0,2,3,3,3,493,5,1510,2,0,1,4,1584,1208,2792,2,3,8,4,5,1920.0,2,2,520,1,4,2,8,4,256000
1330,3,1,0,3,0,4,0,8,2,2,0,5,7,1998,1998,3,0,12,13,3,4,2,2,3,3,5,0,5,935,1,2,1,4,955,677,1632,2,3,8,6,1,1998.0,0,2,462,4,4,2,8,4,176500
1331,3,1,3,3,0,4,0,21,2,2,0,2,8,2006,2006,3,0,12,13,2,4,2,2,1,0,5,0,5,1588,1,0,1,4,1588,0,1588,2,2,7,6,1,2006.0,1,3,825,4,4,2,8,4,227000
1332,3,1,0,3,0,4,0,5,2,2,0,7,5,1976,1976,1,0,8,8,3,4,1,3,3,0,0,483,5,911,1,2,1,4,954,0,954,1,3,6,6,5,1976.0,2,2,576,4,4,2,8,4,132500
1333,3,1,3,3,0,4,1,7,2,2,0,2,4,1938,1958,1,0,8,8,3,4,1,3,3,2,0,690,5,816,1,0,1,4,816,0,816,1,3,3,6,5,1958.0,2,1,288,1,1,2,8,4,100000
1334,4,1,3,3,0,0,0,9,2,2,0,0,5,1938,1995,1,0,13,14,3,4,1,3,3,3,5,0,5,803,1,0,1,4,803,557,1360,1,2,6,6,5,1951.0,2,1,297,4,4,2,8,4,125500
1335,4,1,3,3,0,4,0,2,2,2,4,5,5,1970,1970,1,0,6,6,3,4,1,3,3,3,3,765,5,765,1,4,1,4,765,600,1365,1,3,7,2,1,1970.0,2,2,440,4,4,2,8,4,125000
1336,3,1,3,3,0,4,0,14,2,2,0,2,6,1977,1977,1,0,9,10,3,4,1,2,3,3,0,686,5,1350,1,4,1,4,1334,0,1334,2,3,6,6,1,1977.0,1,2,630,4,4,2,8,4,167900
1337,3,1,0,3,0,4,0,14,1,2,2,2,5,1973,1973,1,0,9,10,3,4,1,3,3,3,5,0,5,1656,1,4,1,4,1656,0,1656,2,3,8,6,5,1973.0,2,2,506,4,4,2,8,4,135000
1339,3,1,0,3,0,0,0,5,2,2,0,5,7,2002,2002,1,0,12,13,2,4,2,2,3,3,2,700,5,916,1,0,1,4,920,941,1861,2,2,8,6,3,2002.0,1,2,492,4,4,2,8,4,200000
1340,3,1,0,3,0,0,0,5,2,2,0,2,5,1972,1972,3,0,8,8,3,2,1,3,3,2,4,360,5,864,1,0,1,4,864,0,864,1,3,5,6,1,1972.0,1,1,288,4,4,2,8,4,128500
1341,3,1,3,3,0,4,0,12,2,2,0,2,4,1971,1971,1,0,8,8,3,4,1,3,3,3,5,0,5,858,1,4,1,4,872,0,872,1,3,5,6,5,1974.0,2,4,480,4,4,2,8,4,123000
1342,3,1,3,3,0,4,0,20,5,2,0,2,6,2003,2004,1,0,12,13,3,4,2,2,3,3,2,814,5,1114,1,0,1,4,1114,0,1114,1,2,6,6,5,2004.0,2,2,576,4,4,2,8,4,155000
1343,3,1,3,3,0,4,0,5,2,2,0,5,8,2002,2002,1,0,12,13,2,4,2,2,3,3,5,0,5,1284,1,0,1,4,1284,885,2169,2,2,7,6,1,2002.0,1,2,647,4,4,2,8,4,228500
1344,3,1,3,0,0,4,0,6,2,2,0,0,6,1928,1950,1,0,3,11,3,4,0,3,3,3,5,0,5,896,1,2,1,4,1172,741,1913,1,3,9,6,5,1929.0,2,2,342,1,1,2,8,4,177000
1345,3,1,0,3,0,0,0,5,2,2,0,5,7,2006,2006,1,0,12,13,2,4,2,2,3,3,5,0,5,728,1,0,1,4,728,728,1456,2,2,8,6,1,2006.0,0,2,440,4,4,2,6,5,155835
1346,4,1,3,3,0,4,0,17,2,2,0,2,4,1920,1950,3,0,8,8,3,4,2,3,3,3,0,250,5,960,1,2,1,0,960,0,960,1,1,5,6,5,1997.0,2,1,308,4,4,2,8,4,108500
1347,3,1,1,3,0,1,0,14,4,2,0,2,7,1968,2003,3,0,3,6,3,4,1,3,3,3,1,297,4,1568,1,4,1,4,2156,0,2156,2,3,9,6,1,1968.0,1,2,508,2,4,2,8,4,262500
1348,3,1,0,1,0,0,0,23,2,2,0,2,8,2006,2007,1,0,12,13,2,4,2,0,3,1,2,80,5,1732,1,0,1,4,1776,0,1776,2,2,7,6,1,2006.0,0,3,712,4,4,2,6,5,283463
1349,3,1,2,2,0,4,0,20,2,2,0,2,7,1998,1998,1,0,12,13,2,4,2,2,3,1,2,1443,5,1482,1,0,1,4,1494,0,1494,2,2,5,6,1,1998.0,1,2,514,4,4,2,8,4,215000
1350,4,1,3,3,0,4,0,17,2,2,0,5,8,1872,1987,1,0,8,8,3,2,0,3,0,3,3,259,5,684,4,1,0,4,938,1215,2358,2,3,8,6,1,1978.5061638868744,2,0,0,4,4,2,8,4,122000
1351,3,1,3,3,0,4,0,12,0,2,2,5,5,1969,1969,1,0,8,8,3,4,1,3,3,3,3,500,5,1248,1,4,1,4,1338,1296,2634,2,3,12,6,5,1969.0,2,4,968,4,4,2,8,4,200000
1352,3,1,0,3,0,4,0,12,2,2,0,5,6,1962,1962,1,0,6,6,3,4,1,3,3,3,4,319,5,858,1,0,1,4,858,858,1716,1,3,8,6,1,1962.0,0,2,490,4,4,2,8,4,171000
1353,4,1,3,3,0,4,0,3,2,2,0,0,6,1937,2000,1,0,8,8,2,4,0,3,3,3,5,0,5,698,1,4,1,4,786,390,1176,1,3,4,6,5,1999.0,2,2,624,4,4,0,8,4,134900
1355,3,1,0,3,0,4,0,5,2,2,0,5,7,2000,2000,1,0,12,13,2,4,2,2,3,3,2,735,5,992,1,0,1,4,992,873,1865,2,2,7,6,1,2000.0,1,3,839,4,4,2,8,4,235000
1356,3,1,0,3,0,4,0,14,2,2,0,7,7,1968,1992,1,0,8,8,3,4,1,3,3,3,5,0,5,570,1,2,1,4,1222,698,1920,3,2,8,6,1,1968.0,1,2,487,4,4,2,8,4,170000
1357,3,1,3,3,0,0,0,12,2,2,0,2,5,1966,1966,1,0,6,6,3,4,1,3,3,3,4,340,5,864,1,4,1,4,892,0,892,1,3,5,6,1,1966.0,1,1,264,4,4,2,8,4,110000
1358,3,1,0,3,0,1,0,12,2,2,0,2,5,1971,2008,1,0,12,13,3,4,1,3,3,3,2,734,5,1078,1,0,1,4,1078,0,1078,1,3,6,6,1,1971.0,0,2,500,4,4,2,8,4,149900
1359,1,1,3,3,0,4,0,21,2,2,3,5,6,2000,2000,1,0,8,8,2,4,2,2,3,3,2,378,5,756,1,0,1,4,769,804,1573,2,2,5,6,5,2000.0,2,2,440,4,4,2,8,4,177500
1360,3,1,3,3,0,3,0,16,2,2,0,2,9,2004,2005,3,0,12,13,2,4,2,0,3,0,2,1447,5,1980,1,0,1,4,1980,0,1980,2,0,8,6,1,2004.0,0,3,770,4,4,2,8,4,315000
1361,3,1,3,3,0,4,0,18,1,2,0,5,5,1921,1998,1,0,8,14,3,4,0,3,0,3,5,0,5,612,1,0,1,4,990,1611,2601,3,3,8,6,3,1998.0,1,2,621,4,4,2,8,4,189000
1362,3,1,0,2,0,4,1,22,2,2,0,2,7,2005,2005,3,0,12,13,2,4,2,0,3,0,0,1274,5,1530,1,0,1,4,1530,0,1530,2,2,7,6,1,2005.0,0,2,430,4,4,2,8,4,260000
1363,3,1,0,3,0,2,0,12,1,2,0,0,4,1920,2007,1,0,12,13,3,2,0,3,0,3,5,0,5,715,1,2,1,4,1281,457,1738,2,3,7,6,1,1920.0,2,1,368,4,4,2,8,4,104900
1364,3,1,0,3,0,4,0,8,2,2,0,5,6,2006,2007,1,0,12,13,3,4,2,2,3,3,5,0,5,616,1,0,1,4,616,796,1412,2,2,6,6,3,2007.0,0,2,432,4,4,2,6,5,156932
